doc_id,download_url,file_path
2428-66,https://documents.gov.lk/view/extra-gazettes/2025/3/2428-66_E.pdf,doc-archive/2025/03/21/2428-66/2428-66_english.pdf
2451-36,https://documents.gov.lk/view/extra-gazettes/2025/8/2451-36_E.pdf,doc-archive/2025/08/28/2451-36/2451-36_english.pdf
2451-20,https://documents.gov.lk/view/extra-gazettes/2025/8/2451-20_E.pdf,doc-archive/2025/08/27/2451-20/2451-20_english.pdf
2449-66,https://documents.gov.lk/view/extra-gazettes/2025/8/2449-66_E.pdf,doc-archive/2025/08/15/2449-66/2449-66_english.pdf
2449-67,https://documents.gov.lk/view/extra-gazettes/2025/8/2449-67_E.pdf,doc-archive/2025/08/15/2449-67/2449-67_english.pdf
2449-06,https://documents.gov.lk/view/extra-gazettes/2025/8/2449-06_E.pdf,doc-archive/2025/08/12/2449-06/2449-06_english.pdf
2454-55,https://documents.gov.lk/view/extra-gazettes/2025/9/2454-55_E.pdf,doc-archive/2025/09/19/2454-55/2454-55_english.pdf
2454-37,https://documents.gov.lk/view/extra-gazettes/2025/9/2454-37_E.pdf,doc-archive/2025/09/17/2454-37/2454-37_english.pdf
2454-03,https://documents.gov.lk/view/extra-gazettes/2025/9/2454-03_E.pdf,doc-archive/2025/09/15/2454-03/2454-03_english.pdf
2452-04,https://documents.gov.lk/view/extra-gazettes/2025/9/2452-04_E.pdf,doc-archive/2025/09/02/2452-04/2452-04_english.pdf
2457-02,https://documents.gov.lk/view/extra-gazettes/2025/10/2457-02_E.pdf,doc-archive/2025/10/08/2457-02/2457-02_english.pdf
2457-02,https://documents.gov.lk/view/extra-gazettes/2025/10/2457-02_E.pdf,doc-archive/2025/10/08/2457-02/2457-02_english.pdf
2458-01,https://documents.gov.lk/view/extra-gazettes/2025/10/2458-01_E.pdf,doc-archive/2025/10/13/2458-01/2458-01_english.pdf
2458-12,https://documents.gov.lk/view/extra-gazettes/2025/10/2458-12_E.pdf,doc-archive/2025/10/13/2458-12/2458-12_english.pdf
2458-13,https://documents.gov.lk/view/extra-gazettes/2025/10/2458-13_E.pdf,doc-archive/2025/10/13/2458-13/2458-13_english.pdf
2458-31,https://documents.gov.lk/view/extra-gazettes/2025/10/2458-31_E.pdf,doc-archive/2025/10/15/2458-31/2458-31_english.pdf
