doc_id,download_url,file_path
2464-32,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-32_E.pdf,doc-archive/2025/11/29/2464-32/2464-32_english.pdf
2464-33,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-33_E.pdf,doc-archive/2025/11/29/2464-33/2464-33_english.pdf
2464-29,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-29_E.pdf,doc-archive/2025/11/28/2464-29/2464-29_english.pdf
2464-30,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-30_E.pdf,doc-archive/2025/11/28/2464-30/2464-30_english.pdf
2464-31,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-31_E.pdf,doc-archive/2025/11/28/2464-31/2464-31_english.pdf
2464-27,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-27_E.pdf,doc-archive/2025/11/27/2464-27/2464-27_english.pdf
2464-22,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-22_E.pdf,doc-archive/2025/11/26/2464-22/2464-22_english.pdf
2464-23,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-23_E.pdf,doc-archive/2025/11/26/2464-23/2464-23_english.pdf
2464-24,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-24_E.pdf,doc-archive/2025/11/26/2464-24/2464-24_english.pdf
2464-25,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-25_E.pdf,doc-archive/2025/11/26/2464-25/2464-25_english.pdf
2464-26,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-26_E.pdf,doc-archive/2025/11/26/2464-26/2464-26_english.pdf
2464-05,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-05_E.pdf,doc-archive/2025/11/25/2464-05/2464-05_english.pdf
2464-09,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-09_E.pdf,doc-archive/2025/11/25/2464-09/2464-09_english.pdf
2464-07,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-07_E.pdf,doc-archive/2025/11/25/2464-07/2464-07_english.pdf
2464-12,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-12_E.pdf,doc-archive/2025/11/25/2464-12/2464-12_english.pdf
2464-13,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-13_E.pdf,doc-archive/2025/11/25/2464-13/2464-13_english.pdf
2464-14,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-14_E.pdf,doc-archive/2025/11/25/2464-14/2464-14_english.pdf
2464-15,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-15_E.pdf,doc-archive/2025/11/25/2464-15/2464-15_english.pdf
2464-18,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-18_E.pdf,doc-archive/2025/11/25/2464-18/2464-18_english.pdf
2464-01,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-01_E.pdf,doc-archive/2025/11/24/2464-01/2464-01_english.pdf
2464-19,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-19_E.pdf,doc-archive/2025/11/25/2464-19/2464-19_english.pdf
2464-03,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-03_E.pdf,doc-archive/2025/11/24/2464-03/2464-03_english.pdf
2464-02,https://documents.gov.lk/view/extra-gazettes/2025/11/2464-02_E.pdf,doc-archive/2025/11/24/2464-02/2464-02_english.pdf
